City,State,Pincode,Map Status
Rajpura,punjab,140702,Lockdown (Weekends)-All Goods Allowed
Rajpura,punjab,140417,Lockdown (Weekends)-All Goods Allowed
Rajpura,punjab,140701,Lockdown (Weekends)-All Goods Allowed
Rajpura,punjab,140401,Lockdown (Weekends)-All Goods Allowed
Neera,jammu & kashmir,182148,Lockdown-All Goods Allowed
Ramban,jammu & kashmir,182144,Lockdown-All Goods Allowed
Batote,jammu & kashmir,182143,Lockdown-All Goods Allowed
Ramnagar-JK,jammu & kashmir,182128,Lockdown-All Goods Allowed
Ramnagar-JK,jammu & kashmir,182122,Lockdown-All Goods Allowed
Rampura Phul,punjab,151102,Lockdown (Weekends)-All Goods Allowed
Rampura Phul,punjab,151106,Lockdown (Weekends)-All Goods Allowed
Rampura Phul,punjab,151111,Lockdown (Weekends)-All Goods Allowed
Rampura Phul,punjab,151105,Lockdown (Weekends)-All Goods Allowed
Rampura Phul,punjab,151104,Lockdown (Weekends)-All Goods Allowed
Rampura Phul,punjab,151103,Lockdown (Weekends)-All Goods Allowed
Rampura Phul,punjab,148108,Lockdown (Weekends)-All Goods Allowed
Rangia,assam,781354,Lockdown (Weekends)-All Goods Allowed
Rangia,assam,781380,Lockdown (Weekends)-All Goods Allowed
Rangia,assam,781367,Lockdown (Weekends)-All Goods Allowed
Rangia,assam,781382,Lockdown (Weekends)-All Goods Allowed
Rangia,assam,781365,Lockdown (Weekends)-All Goods Allowed
Nalbari,assam,781376,Lockdown (Weekends)-All Goods Allowed
Rangpo,sikkim,737136,Lockdown (Weekends)-All Goods Allowed
Rangpo,sikkim,737132,Lockdown (Weekends)-All Goods Allowed
Ranipool,sikkim,737135,Lockdown (Weekends)-All Goods Allowed
Ravangla,sikkim,737139,Lockdown (Weekends)-All Goods Allowed
Reasi,jammu & kashmir,182311,Lockdown-All Goods Allowed
Reasi,jammu & kashmir,182312,Lockdown-All Goods Allowed
Reasi,jammu & kashmir,185203,Lockdown-All Goods Allowed
Dullabcherra,assam,788736,Lockdown (Weekends)-All Goods Allowed
Damcherra T E,assam,788734,Lockdown (Weekends)-All Goods Allowed
Ramkrishna Nagar,assam,788166,Lockdown (Weekends)-All Goods Allowed
Rongli,sikkim,737131,Lockdown (Weekends)-All Goods Allowed
Changeylakha,sikkim,737133,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,140112,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,140113,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,140102,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,140108,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,140001,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,144522,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,140111,Lockdown (Weekends)-All Goods Allowed
Rupnagar,punjab,144533,Lockdown (Weekends)-All Goods Allowed
Saitual,mizoram,796261,Lockdown-No Goods Allowed
Salemgarh,punjab,148027,Lockdown (Weekends)-All Goods Allowed
Samana,punjab,147101,Lockdown (Weekends)-All Goods Allowed
Samba,jammu & kashmir,184142,Lockdown-All Goods Allowed
Samba,jammu & kashmir,184121,Lockdown-All Goods Allowed
Samba,jammu & kashmir,181141,Lockdown-All Goods Allowed
Samba,jammu & kashmir,184120,Lockdown-All Goods Allowed
Samba,jammu & kashmir,181143,Lockdown-All Goods Allowed
Samba,jammu & kashmir,184141,Lockdown-All Goods Allowed
Sangrur,punjab,148026,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148106,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148038,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148006,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148002,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148001,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148008,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148000,Lockdown (Weekends)-All Goods Allowed
Sangrur,punjab,148004,Lockdown (Weekends)-All Goods Allowed
Sarthebari,assam,781312,Lockdown (Weekends)-All Goods Allowed
Sarthebari,assam,781307,Lockdown (Weekends)-All Goods Allowed
Sarthebari,assam,781374,Lockdown (Weekends)-All Goods Allowed
Sarthebari,assam,781338,Lockdown (Weekends)-All Goods Allowed
Sarthebari,assam,781311,Lockdown (Weekends)-All Goods Allowed
Sarthebari,assam,781138,Lockdown (Weekends)-All Goods Allowed
Sarupathar,assam,785601,Lockdown (Weekends)-All Goods Allowed
Sarupathar,assam,785602,Lockdown (Weekends)-All Goods Allowed
Toribari,manipur,795129,Lockdown (Weekends)-All Goods Allowed
Senapati,manipur,795106,Lockdown (Weekends)-All Goods Allowed
Karong,manipur,795007,Lockdown (Weekends)-All Goods Allowed
Serchhip,mizoram,796181,Lockdown-No Goods Allowed
Siaha,mizoram,796901,Lockdown-No Goods Allowed
Silapathar,assam,787059,Lockdown (Weekends)-All Goods Allowed
Silapathar,assam,787110,Lockdown (Weekends)-All Goods Allowed
Hailakandi,assam,788117,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788011,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788007,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788118,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788001,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788002,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788006,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788015,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788005,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788010,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788003,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788014,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788004,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788026,Lockdown (Weekends)-All Goods Allowed
Silvassa-DNH,dadra and nagar haveli,396235,Lockdown-All Goods Allowed
Silvassa-DNH,dadra and nagar haveli,396238,Lockdown-All Goods Allowed
Silvassa-DNH,dadra and nagar haveli,396192,Lockdown-All Goods Allowed
Vapi,dadra and nagar haveli,396193,Lockdown-All Goods Allowed
Silvassa-DNH,dadra and nagar haveli,396240,Lockdown-All Goods Allowed
Silvassa-DNH,dadra and nagar haveli,396230,Lockdown-All Goods Allowed
Singtam,sikkim,737134,Lockdown (Weekends)-All Goods Allowed
Sirhind-Fategarh,punjab,140407,Lockdown (Weekends)-All Goods Allowed
Sirhind-Fategarh,punjab,147104,Lockdown (Weekends)-All Goods Allowed
Sirhind-Fategarh,punjab,140408,Lockdown (Weekends)-All Goods Allowed
Sirhind-Fategarh,punjab,140412,Lockdown (Weekends)-All Goods Allowed
Sirhind-Fategarh,punjab,140405,Lockdown (Weekends)-All Goods Allowed
Sirhind-Fategarh,punjab,140406,Lockdown (Weekends)-All Goods Allowed
Sirhind-Fategarh,punjab,140802,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785665,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785664,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785697,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785649,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785667,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785648,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785660,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,784151,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785672,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785701,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785640,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785663,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785668,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785643,Lockdown (Weekends)-All Goods Allowed
Sivasagar,assam,785644,Lockdown (Weekends)-All Goods Allowed
Sonabarighat,assam,788116,Lockdown (Weekends)-All Goods Allowed
Sonabarighat,assam,788119,Lockdown (Weekends)-All Goods Allowed
Sonabarighat,assam,788013,Lockdown (Weekends)-All Goods Allowed
Sonabarighat,assam,788123,Lockdown (Weekends)-All Goods Allowed
Sonabarighat,assam,788115,Lockdown (Weekends)-All Goods Allowed
Silchar,assam,788121,Lockdown (Weekends)-All Goods Allowed
Sonari,assam,785692,Lockdown (Weekends)-All Goods Allowed
Sonari,assam,785691,Lockdown (Weekends)-All Goods Allowed
Kanchli,gujarat,394375,Temporarily Non Operational
Raniamba,gujarat,394365,Temporarily Non Operational
Limbi,gujarat,394680,Temporarily Non Operational
Kotli Harchandan,punjab,143517,Lockdown (Weekends)-All Goods Allowed
Athwal,punjab,143514,Lockdown (Weekends)-All Goods Allowed
Khudi,punjab,143515,Lockdown (Weekends)-All Goods Allowed
Dhakran,punjab,144631,Lockdown (Weekends)-All Goods Allowed
Harchowal,punjab,143527,Lockdown (Weekends)-All Goods Allowed
Begowal,punjab,144621,Lockdown (Weekends)-All Goods Allowed
Raipur Pir Bux Wala,punjab,144819,Lockdown (Weekends)-All Goods Allowed
Dasuya,punjab,144202,Lockdown (Weekends)-All Goods Allowed
Srinagar,jammu & kashmir,190015,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190010,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190005,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190004,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190002,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190017,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190014,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190003,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190001,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190009,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190008,Lockdown-All Goods Allowed
Srinagar,jammu & kashmir,190018,Lockdown-All Goods Allowed
Sultanpur Lodhi,punjab,144625,Lockdown (Weekends)-All Goods Allowed
Sultanpur Lodhi,punjab,144628,Lockdown (Weekends)-All Goods Allowed
Sultanpur Lodhi,punjab,144629,Lockdown (Weekends)-All Goods Allowed
Sultanpur Lodhi,punjab,144606,Lockdown (Weekends)-All Goods Allowed
Sultanpur Lodhi,punjab,144620,Lockdown (Weekends)-All Goods Allowed
Sultanpur Lodhi,punjab,144626,Lockdown (Weekends)-All Goods Allowed
Sunam,punjab,148029,Lockdown (Weekends)-All Goods Allowed
Sunam,punjab,148030,Lockdown (Weekends)-All Goods Allowed
Sunam,punjab,148031,Lockdown (Weekends)-All Goods Allowed
Sunam,punjab,148028,Lockdown (Weekends)-All Goods Allowed
Sunderbani,jammu & kashmir,185153,Lockdown-All Goods Allowed
Thichka,jammu & kashmir,185156,Lockdown-All Goods Allowed
Talala,gujarat,362135,Temporarily Non Operational
Talala,gujarat,362150,Temporarily Non Operational
Talala,gujarat,362140,Temporarily Non Operational
Talwandi Sabo,punjab,151401,Lockdown (Weekends)-All Goods Allowed
Talwandi Sabo,punjab,151301,Lockdown (Weekends)-All Goods Allowed
Talwandi Sabo,punjab,151509,Lockdown (Weekends)-All Goods Allowed
Talwandi Sabo,punjab,151302,Lockdown (Weekends)-All Goods Allowed
Mangu Mera,punjab,144224,Lockdown (Weekends)-All Goods Allowed
Dholbaha,punjab,144206,Lockdown (Weekends)-All Goods Allowed
